bandwidth,latency,packet_loss,devices,load,congestion
78,0.009000000000000001,2,2,77.99929800631794,0
940,704.9720000000001,2,18,343.70065901375506,0
824,1014.044,4,16,276.06149617386706,1
78,0.005,2,2,77.99961000194999,0
790,551.356,4,16,336.4798279698535,0
78,0.008,2,2,77.99937600499196,0
886,397.247,4,16,442.29831948109387,0
3946,655.036,6,18,2222.30815523046,1
104,0.002,2,2,103.999792000416,0
78,0.009000000000000001,2,2,77.99929800631794,0
870,761.525,4,16,341.74933651239695,1
882,473.12,4,16,416.8024329314652,0
802,503.104,4,16,355.2648386272673,0
78,0.001,2,2,77.999922000078,0
104,0.003,2,2,103.999688000936,0
104,0.009000000000000001,2,2,103.99906400842393,0
866,552.355,4,16,385.22116397344683,0
78,0.008,2,2,77.99937600499196,0
104,0.009000000000000001,2,2,103.99906400842393,0
910,1133.511,2,18,260.6032966317024,1
78,0.009000000000000001,2,2,77.99929800631794,0
78,0.002,2,2,77.999844000312,0
104,0.005,2,2,103.99948000259998,0
834,546.5100000000001,4,16,365.9853476537494,0
78,0.01,2,2,77.99922000779992,0
952,802.845,2,18,331.69795517640176,1
104,0.003,2,2,103.999688000936,0
78,0.009000000000000001,2,2,77.99929800631794,0
906,466.753,4,16,434.97439582533667,0
104,0.003,2,2,103.999688000936,0
924,443.769,4,16,454.366314832913,0
904,685.284,4,16,377.3844645768903,0
78,0.001,2,2,77.999922000078,0
104,0.007,2,2,103.99927200509596,0
78,0.003,2,2,77.999766000702,0
920,431.49,4,16,455.4694758608164,0
104,0.003,2,2,103.999688000936,0
908,430.599,4,16,447.3650547777539,0
104,0.007,2,2,103.99927200509596,0
78,0.002,2,2,77.999844000312,0
826,591.445,4,16,350.6247466924713,0
854,632.6709999999999,4,16,358.9210563548933,0
864,448.816,4,16,411.37038795816727,0
104,0.009000000000000001,2,2,103.99906400842393,0
892,729.324,4,16,360.8346382748403,1
78,0.002,2,2,77.999844000312,0
918,785.8439999999999,4,16,363.9735609605318,1
78,0.004,2,2,77.999688001248,0
104,0.003,2,2,103.999688000936,0
942,1122.794,2,18,276.99343412502583,1
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
78,0.008,2,2,77.99937600499196,0
104,0.003,2,2,103.999688000936,0
962,1248.403,2,18,270.4141561810761,1
78,0.001,2,2,77.999922000078,0
104,0.009000000000000001,2,2,103.99906400842393,0
908,858.553,4,16,344.35391403957806,1
908,858.553,4,16,344.35391403957806,1
78,0.009000000000000001,2,2,77.99929800631794,0
904,443.12,4,16,440.71179111924164,0
104,0.005,2,2,103.99948000259998,0
796,671.9580000000001,4,16,315.79740639417975,0
796,671.9580000000001,4,16,315.79740639417975,0
812,679.751,4,16,323.85752412113465,0
874,603.745,4,16,377.8655584273061,0
888,521.5,4,16,407.49260598093986,0
78,0.006,2,2,77.99953200280798,0
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
916,526.6880000000001,4,16,424.44821731748726,0
826,491.504,4,16,374.1190100730538,0
872,675.939,4,16,360.3949785761892,0
104,0.009000000000000001,2,2,103.99906400842393,0
78,0.009000000000000001,2,2,77.99929800631794,0
910,751.096,4,16,366.62752927309526,1
78,0.009000000000000001,2,2,77.99929800631794,0
104,0.004,2,2,103.999584001664,0
874,856.096,4,16,326.4917331862145,1
876,720.705,4,16,353.3435423271275,1
78,0.009000000000000001,2,2,77.99929800631794,0
906,723.167,4,16,370.24850174127056,1
104,0.006,2,2,103.99937600374398,0
78,0.001,2,2,77.999922000078,0
104,0.007,2,2,103.99927200509596,0
104,0.007,2,2,103.99927200509596,0
104,0.01,2,2,103.99896001039988,0
988,749.866,2,18,362.31345714471854,1
78,0.001,2,2,77.999922000078,0
862,523.713,4,16,389.83719374974163,0
862,523.713,4,16,389.83719374974163,0
934,1252.861,2,18,257.4504152719586,1
78,0.003,2,2,77.999766000702,0
104,0.009000000000000001,2,2,103.99906400842393,0
888,989.7660000000001,2,18,268.37326600213294,1
104,0.009000000000000001,2,2,103.99906400842393,0
852,734.837,4,16,336.6310494876464,1
78,0.009000000000000001,2,2,77.99929800631794,0
104,0.003,2,2,103.999688000936,0
104,0.003,2,2,103.999688000936,0
104,0.003,2,2,103.999688000936,0
926,728.041,4,16,380.77800237378625,1
78,0.009000000000000001,2,2,77.99929800631794,0
802,508.437,4,16,354.0088183994426,0
928,1120.208,4,16,311.29021303570215,1
104,0.02,2,2,103.99792004159917,0
78,0.008,2,2,77.99937600499196,0
104,0.006,2,2,103.99937600374398,0
896,505.501,4,16,417.13688665766415,0
872,820.932,2,18,284.4697111149675,1
880,466.848,4,16,417.22114356770436,0
850,538.531,4,16,378.2829205261383,0
104,0.002,2,2,103.999792000416,0
104,0.003,2,2,103.999688000936,0
888,1431.349,2,18,219.63115949211735,1
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.006,2,2,103.99937600374398,0
862,336.167,4,16,444.5552090419835,0
104,0.009000000000000001,2,2,103.99906400842393,0
864,1219.579,4,16,268.5193903888981,1
892,861.058,2,18,289.0828765143268,1
104,0.004,2,2,103.999584001664,0
892,861.058,2,18,289.0828765143268,1
914,762.871,4,16,366.4476867564331,1
104,0.002,2,2,103.999792000416,0
104,0.002,2,2,103.999792000416,0
910,594.662,2,18,348.66322769339206,0
864,507.17699999999996,4,16,395.4412786288538,0
104,0.005,2,2,103.99948000259998,0
910,594.662,2,18,348.66322769339206,0
104,0.009000000000000001,2,2,103.99906400842393,0
840,420.35299999999995,4,16,402.71678941784194,0
928,737.504,4,16,379.8552406210288,1
104,0.005,2,2,103.99948000259998,0
916,553.074,4,16,417.23704086218686,0
840,609.819,4,16,355.31944895668397,0
860,570.567,4,16,376.93393532399443,0
860,570.567,4,16,376.93393532399443,0
880,307.20300000000003,4,16,468.1751801365205,0
104,0.003,2,2,103.999688000936,0
894,745.6429999999999,4,16,358.6071149713888,1
870,699.3960000000001,4,16,354.2435076933216,0
990,1163.128,2,18,294.0186618637455,1
882,662.0859999999999,4,16,369.415301013305,0
104,0.003,2,2,103.999688000936,0
78,0.005,2,2,77.99961000194999,0
836,721.751,4,16,329.8967156110262,1
104,0.001,2,2,103.999896000104,0
78,0.001,2,2,77.999922000078,0
900,1256.152,2,18,242.00497129626015,1
104,0.005,2,2,103.99948000259998,0
890,388.10699999999997,4,16,448.09225801757356,0
924,636.795,4,16,400.7832379742118,0
78,0.007,2,2,77.99945400382197,0
104,0.005,2,2,103.99948000259998,0
812,507.4959999999999,4,16,360.8633124067991,0
104,0.005,2,2,103.99948000259998,0
826,553.226,4,16,359.25229168195744,0
78,0.009000000000000001,2,2,77.99929800631794,0
858,416.10200000000003,4,16,416.63665470425155,0
912,405.56399999999996,4,16,458.17906548545636,0
912,405.56399999999996,4,16,458.17906548545636,0
104,0.001,2,2,103.999896000104,0
802,377.608,4,16,387.6284109848375,0
862,339.026,4,16,443.6060240801896,0
848,745.1410000000001,4,16,332.3513687432706,1
104,0.002,2,2,103.999792000416,0
848,745.1410000000001,4,16,332.3513687432706,1
78,0.003,2,2,77.999766000702,0
874,606.928,4,16,377.11708303047806,0
104,0.003,2,2,103.999688000936,0
78,0.004,2,2,77.999688001248,0
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
822,529.224,4,16,362.275245483984,0
104,0.003,2,2,103.999688000936,0
78,0.009000000000000001,2,2,77.99929800631794,0
104,0.003,2,2,103.999688000936,0
104,0.003,2,2,103.999688000936,0
924,1032.729,4,16,322.7188670993527,1
104,0.009000000000000001,2,2,103.99906400842393,0
78,0.003,2,2,77.999766000702,0
974,601.7090000000001,2,18,387.0865431860594,0
78,0.006,2,2,77.99953200280798,0
898,827.7560000000001,2,18,297.6327255935694,1
104,0.009000000000000001,2,2,103.99906400842393,0
824,788.111,4,16,310.94266519248526,1
824,788.111,4,16,310.94266519248526,1
808,685.6139999999999,4,16,320.35804163942635,0
908,797.959,2,18,308.1271597405725,1
78,0.002,2,2,77.999844000312,0
864,767.951,4,16,337.1134154736189,1
828,593.442,4,16,351.4404666125281,0
104,0.003,2,2,103.999688000936,0
858,858.642,4,16,317.4360635345591,1
846,519.8000000000001,4,16,380.31319910514543,0
78,0.001,2,2,77.999922000078,0
872,575.2819999999999,4,16,383.4234124429785,0
950,607.9830000000001,4,16,424.13383723584144,0
820,407.069,4,16,392.30485498578963,0
902,596.9449999999999,4,16,397.008037221069,0
104,0.001,2,2,103.999896000104,0
902,596.9449999999999,4,16,397.008037221069,0
880,478.691,4,16,413.87957321712247,0
78,0.003,2,2,77.999766000702,0
816,508.597,4,16,363.2514183708439,0
104,0.004,2,2,103.999584001664,0
942,1063.248,2,18,284.9875536048018,1
846,773.026,4,16,325.9963474872901,1
948,1337.612,2,18,254.10547173782476,1
948,1337.612,2,18,254.10547173782476,1
78,0.006,2,2,77.99953200280798,0
78,0.002,2,2,77.999844000312,0
872,823.005,4,16,331.3210879838508,1
104,0.004,2,2,103.999584001664,0
104,0.004,2,2,103.999584001664,0
832,1145.2199999999998,4,16,262.91009779882717,1
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
864,561.7339999999999,4,16,381.6270888640447,0
926,619.394,4,16,406.3248350926334,0
946,456.294,4,16,465.565332274939,0
800,615.246,4,16,329.3615956950211,0
104,0.003,2,2,103.999688000936,0
840,709.562,4,16,334.5886256245752,0
104,0.003,2,2,103.999688000936,0
806,598.6709999999999,4,16,336.52952984072397,0
78,0.007,2,2,77.99945400382197,0
876,513.532,4,16,401.709379121155,0
104,0.003,2,2,103.999688000936,0
78,0.009000000000000001,2,2,77.99929800631794,0
828,660.717,4,16,337.20374994655924,0
858,994.928,4,16,295.75002205593387,1
104,0.009000000000000001,2,2,103.99906400842393,0
78,0.009000000000000001,2,2,77.99929800631794,0
104,0.009000000000000001,2,2,103.99906400842393,0
934,1361.2,2,18,245.63781128239876,1
934,1361.2,2,18,245.63781128239876,1
78,0.005,2,2,77.99961000194999,0
868,751.027,4,16,342.6560527050696,1
808,606.842,4,16,336.0629109769349,0
104,0.009000000000000001,2,2,103.99906400842393,0
808,606.842,4,16,336.0629109769349,0
846,598.1039999999999,4,16,361.6785891281168,0
78,0.009000000000000001,2,2,77.99929800631794,0
886,517.379,4,16,407.2812395584755,0
886,517.379,4,16,407.2812395584755,0
840,379.318,4,16,414.69769842777373,0
876,505.4959999999999,4,16,403.8536136927631,0
842,347.175,4,16,426.07679032048543,0
104,0.003,2,2,103.999688000936,0
78,0.009000000000000001,2,2,77.99929800631794,0
104,0.01,2,2,103.99896001039988,0
78,0.002,2,2,77.999844000312,0
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
104,0.001,2,2,103.999896000104,0
78,0.009000000000000001,2,2,77.99929800631794,0
948,605.332,2,18,370.0169186187032,0
104,0.005,2,2,103.99948000259998,0
78,0.009000000000000001,2,2,77.99929800631794,0
868,552.9730000000001,4,16,386.3557189983341,0
900,791.124,4,16,352.85105888816184,1
900,791.124,4,16,352.85105888816184,1
852,404.992,4,16,415.6607297408099,0
78,0.005,2,2,77.99961000194999,0
994,1106.861,2,18,303.7694465842786,1
104,0.009000000000000001,2,2,103.99906400842393,0
926,1017.9739999999999,2,18,283.4526113815144,1
974,888.948,2,18,328.22502260517496,1
78,0.009000000000000001,2,2,77.99929800631794,0
104,0.007,2,2,103.99927200509596,0
880,563.206,4,16,391.503103237833,0
78,0.009000000000000001,2,2,77.99929800631794,0
952,750.537,4,16,390.7372423433495,1
794,388.882,4,16,378.7218784605172,0
812,504.722,4,16,361.52857471346863,0
104,0.005,2,2,103.99948000259998,0
78,0.01,2,2,77.99922000779992,0
892,730.305,4,16,360.63006233005166,1
104,0.003,2,2,103.999688000936,0
960,653.066,2,18,366.59153355038455,0
78,0.009000000000000001,2,2,77.99929800631794,0
798,312.5,4,16,403.8095238095238,0
970,626.713,2,18,378.67773848244894,0
842,369.104,4,16,419.2522993140039,0
842,369.104,4,16,419.2522993140039,0
856,487.06,4,16,395.41107957984207,0
916,750.0360000000001,4,16,370.27809713628744,1
796,449.138,4,16,364.3545335226873,0
78,0.004,2,2,77.999688001248,0
984,1495.917,2,18,252.41223966982878,1
104,0.009000000000000001,2,2,103.99906400842393,0
928,721.356,2,18,333.4580412186671,1
1366,2441.647,2,18,294.0452637937592,1
890,333.986,4,16,466.27175997349303,0
904,672.708,4,16,380.2217721204179,0
890,333.986,4,16,466.27175997349303,0
104,0.009000000000000001,2,2,103.99906400842393,0
846,827.181,4,16,316.3342876266774,1
808,387.659,4,16,389.1445953220496,0
894,944.476,4,16,321.9376325549917,1
894,944.476,4,16,321.9376325549917,1
104,0.003,2,2,103.999688000936,0
1364,3435.015,2,18,227.73316437486682,1
942,815.174,2,18,323.9358871380926,1
940,931.055,2,18,303.46106144050793,1
940,931.055,2,18,303.46106144050793,1
788,737.0830000000001,4,16,299.3524201203972,1
104,0.009000000000000001,2,2,103.99906400842393,0
878,358.773,4,16,448.9344430600255,0
1276,2814.883,4,16,264.22828694877404,1
836,342.53,4,16,423.0817933305029,0
836,342.53,4,16,423.0817933305029,0
958,713.75,4,16,402.6258205689278,0
104,0.009000000000000001,2,2,103.99906400842393,0
816,517.24,4,16,361.1821465292241,0
1360,802.575,2,18,558.0905094101494,1
996,925.477,2,18,333.4238736687065,1
950,330.298,4,16,512.6670866226966,0
104,0.009000000000000001,2,2,103.99906400842393,0
794,752.441,4,16,300.1527583524923,1
890,396.37899999999996,4,16,445.4378073574581,0
1272,688.129,4,16,594.7412786582069,0
104,0.007,2,2,103.99927200509596,0
1356,1704.768,2,18,370.4569116463963,1
104,0.004,2,2,103.999584001664,0
104,0.009000000000000001,2,2,103.99906400842393,0
1354,1870.533,2,18,348.3673589538946,1
8126,572.641,8,20,4996.690280871477,1
104,0.008,2,2,103.99916800665595,0
1266,1042.87,4,16,488.5283938772414,1
4462,391.94,6,18,3013.06090779775,1
1064,0.004,2,2,1063.995744017024,1
2590,836.38,4,16,1264.444178220194,1
1350,1563.6989999999998,2,18,388.5011461953997,1
1694,548.008,4,16,921.1838698508018,1
104,0.003,2,2,103.999688000936,0
1332,1055.199,2,18,475.86632729969216,1
1108,1022.0780000000001,2,18,372.8837364335105,1
910,955.558,4,16,328.29504417664936,1
1348,2951.913,2,18,251.52375571020923,1
940,819.808,2,18,322.0119924739313,1
104,0.001,2,2,103.999896000104,0
912,831.703,2,18,304.63453955144473,1
8126,1111.749,8,20,3721.0861707523004,1
104,0.003,2,2,103.999688000936,0
1346,1850.914,2,18,347.9585845100905,1
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
4548,1093.0839999999998,4,20,2003.7418469588415,1
104,0.009000000000000001,2,2,103.99906400842393,0
1694,738.761,4,16,820.1242148863472,1
1246,875.833,4,16,521.3683734106394,1
104,0.009000000000000001,2,2,103.99906400842393,0
1022,700.102,4,16,443.5028015966101,0
910,579.773,4,16,406.38749997626246,0
1256,955.407,4,16,505.2656556921398,1
826,714.727,4,16,325.41623243816656,0
1340,4290.197,2,18,186.38247309126675,1
104,0.004,2,2,103.999584001664,0
1064,0.01,2,2,1063.9893601063989,1
8126,554.8539999999999,8,20,5053.850715244003,1
4548,1350.952,4,20,1783.9581582269652,1
104,0.004,2,2,103.999584001664,0
2590,375.316,4,16,1688.339261667864,1
1780,731.318,2,18,823.6499591640588,1
1246,453.27299999999997,4,16,672.9637170717408,0
104,0.005,2,2,103.99948000259998,0
1022,532.211,4,16,492.09932574560554,0
1338,1143.721,2,18,459.0149557708302,1
996,742.65,2,18,368.4044415114911,1
854,524.543,4,16,384.37748230125356,0
1064,0.002,2,2,1063.997872004256,1
1336,1441.019,2,18,402.2910104345767,1
104,0.004,2,2,103.999584001664,0
826,770.018,4,16,315.25103134544395,1
1064,0.006,2,2,1063.9936160383038,1
8126,753.12,8,20,4482.294423656111,1
104,0.009000000000000001,2,2,103.99906400842393,0
4548,814.881,4,20,2310.895314899434,1
1334,930.7109999999999,2,18,507.58502955646907,1
2590,473.032,4,16,1576.3405004100387,1
1064,0.007,2,2,1063.9925520521356,1
1694,614.241,4,16,883.3873009048834,1
104,0.005,2,2,103.99948000259998,0
1246,975.125,4,16,495.1585342699829,1
104,0.003,2,2,103.999688000936,0
1064,0.002,2,2,1063.997872004256,1
1242,1143.962,4,16,454.29909671906495,1
104,0.009000000000000001,2,2,103.99906400842393,0
1326,1731.6979999999999,2,18,355.82264218079746,1
1022,658.249,4,16,454.696490092863,0
1064,0.006,2,2,1063.9936160383038,1
104,0.009000000000000001,2,2,103.99906400842393,0
1324,1432.742,2,18,398.727033117363,1
1322,1392.93,2,18,404.5249965523438,1
104,0.009000000000000001,2,2,103.99906400842393,0
1064,0.01,2,2,1063.9893601063989,1
1320,1855.335,2,18,338.31406822667043,1
1064,0.01,2,2,1063.9893601063989,1
104,0.007,2,2,103.99927200509596,0
1064,0.002,2,2,1063.997872004256,1
1318,2215.913,2,18,299.75935294269465,1
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
1316,1705.06,2,18,355.6298196712827,1
1316,1705.06,2,18,355.6298196712827,1
104,0.001,2,2,103.999896000104,0
104,0.005,2,2,103.99948000259998,0
1314,614.906,2,18,594.4618448380278,0
1312,1371.5729999999999,2,18,403.95130152013036,1
104,0.01,2,2,103.99896001039988,0
1310,978.583,2,18,483.17406952349234,1
104,0.009000000000000001,2,2,103.99906400842393,0
1308,1179.124,2,18,437.7905984239539,1
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
1306,1390.091,2,18,398.31119400893107,1
1304,1392.799,2,18,397.02457247767154,1
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.001,2,2,103.999896000104,0
1300,1215.021,2,18,427.0839870141186,1
104,0.008,2,2,103.99916800665595,0
104,0.008,2,2,103.99916800665595,0
1064,0.01,2,2,1063.9893601063989,1
1298,2970.117,2,18,237.7763677997399,1
287145,3357.595,182,262,65498.28517794793,1
1064,0.004,2,2,1063.995744017024,1
282259,2693.006,178,250,76008.81233336744,1
104,0.005,2,2,103.99948000259998,0
1210,1827.41,4,16,333.16710346217917,1
1064,0.008,2,2,1063.9914880680954,1
278055,2436.7239999999997,182,254,80453.65295554721,1
104,0.009000000000000001,2,2,103.99906400842393,0
1294,1203.6,2,18,426.57469595207846,1
104,0.009000000000000001,2,2,103.99906400842393,0
1064,0.01,2,2,1063.9893601063989,1
104,0.007,2,2,103.99927200509596,0
104,0.007,2,2,103.99927200509596,0
273421,2598.038,176,248,75558.67948031677,1
1292,1351.686,2,18,398.86277334644166,1
1064,0.004,2,2,1063.995744017024,1
268876,1969.415,176,244,90052.75449878175,1
1064,0.01,2,2,1063.9893601063989,1
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
1064,0.01,2,2,1063.9893601063989,1
264332,1736.431,172,240,96059.42923464907,1
1064,0.020999999999999998,2,2,1063.977656469214,1
1064,0.020999999999999998,2,2,1063.977656469214,1
259954,2474.04,168,240,74379.10904883075,1
1202,1649.0910000000001,4,16,352.57376964400237,1
104,0.003,2,2,103.999688000936,0
255324,2067.279,166,234,82761.30081417438,1
1286,1516.94,2,18,370.2909088019579,1
1064,0.01,2,2,1063.9893601063989,1
250780,2232.814,162,230,77117.9535847098,1
1064,0.007,2,2,1063.9925520521356,1
1198,843.82,4,16,504.3876300289616,1
1198,843.82,4,16,504.3876300289616,1
104,0.005,2,2,103.99948000259998,0
1064,0.01,2,2,1063.9893601063989,1
246150,2174.011,160,224,77115.04465485469,1
1282,1875.378,2,18,322.74017537868065,1
1194,1199.961,4,16,420.91655261161446,1
104,0.004,2,2,103.999584001664,0
241686,2803.871,158,222,63172.48928788595,1
341315,14664.796,222,322,21643.37154470444,1
1064,0.01,2,2,1063.9893601063989,1
1278,5131.851000000001,2,18,150.68859305289706,1
104,0.004,2,2,103.999584001664,0
1064,0.01,2,2,1063.9893601063989,1
1342,1563.1139999999998,2,26,257.49927627097355,1
1276,3582.375,2,18,201.20570664775363,1
223499,2866.464,146,206,57468.2707507428,1
1256,911.18,0,24,300.3380110716939,1
104,0.009000000000000001,2,2,103.99906400842393,0
1256,1685.2579999999998,0,24,213.7597206674368,1
1064,0.006,2,2,1063.9936160383038,1
218786,2615.092,134,198,60136.7821344519,1
1254,1831.5,0,24,202.01306727882746,1
341438,18333.857,216,328,17529.042446108917,1
1274,2083.695,2,18,298.3433835058266,1
104,0.003,2,2,103.999688000936,0
1340,1442.986,2,26,269.3425177221646,1
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
1340,1927.064,2,26,224.79863781591382,1
1316,1147.7839999999999,0,24,295.18797048492775,1
1316,1148.288,0,24,295.11871778830397,1
1402,1965.0700000000002,2,26,213.82294515812444,1
1272,2120.2619999999997,2,18,294.2060634651834,1
1064,0.002,2,2,1063.997872004256,1
104,0.003,2,2,103.999688000936,0
